Date,Adj Close
01-07-02,13.495313
01-08-02,13.990305
01-09-02,13.473748
01-10-02,11.170753
01-11-02,10.740272
01-12-02,9.814706
01-01-03,11.967111
01-02-03,11.773388
01-03-03,12.139263
01-04-03,14.549902
01-05-03,16.400942
01-06-03,16.809856
01-07-03,21.803383
01-08-03,29.831652
01-09-03,34.200882
01-10-03,38.9146
01-11-03,36.503963
01-12-03,45.242516
01-01-04,57.962936
01-02-04,61.299053
01-03-04,67.06736
01-04-04,73.093903
01-05-04,59.598698
01-06-04,58.780773
01-07-04,65.582207
01-08-04,60.2229
01-09-04,62.977848
01-10-04,67.648537
01-11-04,74.772797
01-12-04,93.132431
01-01-05,99.223488
01-02-05,96.942154
01-03-05,89.279663
01-04-05,88.849174
01-05-05,96.403923
01-06-05,104.647858
01-07-05,121.887733
01-08-05,135.706085
01-09-05,150.169525
01-10-05,138.912872
01-11-05,153.656693
01-12-05,148.727402
01-01-06,153.786102
01-02-06,155.421371
01-03-06,177.676804
01-04-06,175.568008
01-05-06,157.810532
01-06-06,159.274231
01-07-06,164.891754
01-08-06,176.945419
01-09-06,201.99881
01-10-06,228.23558
01-11-06,271.498413
01-12-06,271.174927
01-01-07,305.311432
01-02-07,309.465302
01-03-07,328.836487
01-04-07,349.262512
01-05-07,365.57785
01-06-07,359.852509
01-07-07,387.897034
01-08-07,412.384125
01-09-07,404.599701
01-10-07,433.311798
01-11-07,404.427124
01-12-07,428.920746
01-01-08,369.710114
01-02-08,355.676117
01-03-08,355.676117
01-04-08,386.670654
01-05-08,410.672943
01-06-08,310.477142
01-07-08,343.817535
01-08-08,360.519135
01-09-08,337.85498
01-10-08,281.420776
01-11-08,288.867676
01-12-08,308.001587
01-01-09,272.8974
01-02-09,274.855255
01-03-09,269.367065
01-04-09,324.574799
01-05-09,384.863739
01-06-09,345.301819
01-07-09,353.072266
01-08-09,366.537079
01-09-09,361.486328
01-10-09,252.803604
01-11-09,281.630463
01-12-09,284.656891
01-01-10,301.374176
01-02-10,241.1492
01-03-10,269.80954
01-04-10,288.634735
01-05-10,226.948746
01-06-10,226.862198
01-07-10,264.845428
01-08-10,282.585632
01-09-10,317.302521
01-10-10,282.090027
01-11-10,311.974976
01-12-10,310.805115
01-01-11,276.329376
01-02-11,286.984467
01-03-11,309.592834
01-04-11,329.213348
01-05-11,324.101868
01-06-11,342.076935
01-07-11,378.76123
01-08-11,381.758514
01-09-11,328.34024
01-10-11,340.327362
01-11-11,335.376831
01-12-11,298.372803
01-01-12,317.656677
01-02-12,304.192688
01-03-12,293.50824
01-04-12,269.707977
01-05-12,262.802917
01-06-12,264.97403
01-07-12,260.630798
01-08-12,215.24588
01-09-12,231.543274
01-10-12,235.207428
01-11-12,293.954376
01-12-12,276.596039
01-01-13,296.222046
01-02-13,281.655762
01-03-13,254.484787
01-04-13,261.439758
01-05-13,263.3815
01-06-13,255.376083
01-07-13,301.548553
01-08-13,261.809174
01-09-13,278.922302
01-10-13,321.331024
01-11-13,286.230499
01-12-13,289.075226
01-01-14,275.726746
01-02-14,251.74295
01-03-14,278.133881
01-04-14,287.149536
01-05-14,301.1987
01-06-14,339.765472
01-07-14,337.811188
01-08-14,323.694305
01-09-14,358.254395
01-10-14,352.683777
01-11-14,338.007813
01-12-14,311.83728
01-01-15,330.403503
01-02-15,314.04718
01-03-15,347.733398
01-04-15,336.946625
01-05-15,376.291046
01-06-15,371.383942
01-07-15,370.278534
01-08-15,326.625977
01-09-15,300.530243
01-10-15,330.895477
01-11-15,297.416504
01-12-15,302.798187
01-01-16,280.856689
01-02-16,280.648376
01-03-16,312.049316
01-04-16,323.435699
01-05-16,312.58316
01-06-16,326.282104
01-07-16,322.056061
01-08-16,295.014801
01-09-16,280.513641
01-10-16,284.846283
01-11-16,289.98349
01-12-16,273.053894
01-01-17,311.066711
01-02-17,326.208954
01-03-17,312.71875
01-04-17,317.587524
01-05-17,331.926086
01-06-17,339.206787
01-07-17,374.271484
01-08-17,383.052887
01-09-17,348.796112
01-10-17,445.297516
01-11-17,444.626373
01-12-17,474.360138
01-01-18,429.039154
01-02-18,386.303741
01-03-18,359.396942
01-04-18,369.177155
01-05-18,336.770538
01-06-18,344.297638
01-07-18,352.094696
01-08-18,346.010773
01-09-18,307.173126
01-10-18,265.25473
01-11-18,284.445099
01-12-18,285.904327
01-01-19,280.323364
01-02-19,290.982086
01-03-19,304.750641
01-04-19,319.1539
01-05-19,347.551941
01-06-19,345.409637
01-07-19,336.392029
01-08-19,345.559082
01-09-19,365.736633
01-10-19,372.910889
01-11-19,440.866882
01-12-19,454.169067
01-01-20,494.673645
01-02-20,521.626831
01-03-20,439.322388
01-04-20,512.459778
01-05-20,550.622681
01-06-20,557.846741
01-07-20,552.864624
01-08-20,511.264038
