Date,Adj Close
01-09-07,5021.350098
01-10-07,5900.649902
01-11-07,5762.75
01-12-07,6138.600098
01-01-08,5137.450195
01-02-08,5223.5
01-03-08,4734.5
01-04-08,5165.899902
01-05-08,4870.100098
01-06-08,4040.550049
01-07-08,4332.950195
01-08-08,4360
01-09-08,3921.199951
01-10-08,2885.600098
01-11-08,2755.100098
01-12-08,2959.149902
01-01-09,2874.800049
01-02-09,2763.649902
01-03-09,3020.949951
01-04-09,3473.949951
01-05-09,4448.950195
01-06-09,4291.100098
01-07-09,4636.450195
01-08-09,4662.100098
01-09-09,5083.950195
01-10-09,4711.700195
01-11-09,5032.700195
01-12-09,5201.049805
01-01-10,4882.049805
01-02-10,4922.299805
01-03-10,5249.100098
01-04-10,5278
01-05-10,5086.299805
01-06-10,5312.5
01-07-10,5367.600098
01-08-10,5402.399902
01-09-10,6029.950195
01-10-10,6017.700195
01-11-10,5862.700195
01-12-10,6134.5
01-01-11,5505.899902
01-02-11,5333.25
01-03-11,5833.75
01-04-11,5749.5
01-05-11,5473.100098
01-06-11,5647.399902
01-07-11,5482
01-08-11,5001
01-09-11,4943.25
01-10-11,5326.600098
01-11-11,4832.049805
01-12-11,4624.299805
01-01-12,5199.25
01-02-12,5385.200195
01-03-12,5295.549805
01-04-12,5248.149902
01-05-12,4924.25
01-06-12,5278.899902
01-07-12,5229
01-08-12,5258.5
01-09-12,5703.299805
01-10-12,5619.700195
01-11-12,5879.850098
01-12-12,5905.100098
01-01-13,6034.75
01-02-13,5693.049805
01-03-13,5682.549805
01-04-13,5930.200195
01-05-13,5985.950195
01-06-13,5842.200195
01-07-13,5742
01-08-13,5471.799805
01-09-13,5735.299805
01-10-13,6299.149902
01-11-13,6176.100098
01-12-13,6304
01-01-14,6089.5
01-02-14,6276.950195
01-03-14,6704.200195
01-04-14,6696.399902
01-05-14,7229.950195
01-06-14,7611.350098
01-07-14,7721.299805
01-08-14,7954.350098
01-09-14,7964.799805
01-10-14,8322.200195
01-11-14,8588.25
01-12-14,8282.700195
01-01-15,8808.900391
01-02-15,8844.599609
01-03-15,8491
01-04-15,8181.5
01-05-15,8433.650391
01-06-15,8368.5
01-07-15,8532.849609
01-08-15,7948.950195
01-09-15,7948.899902
01-10-15,8065.799805
01-11-15,7935.25
01-12-15,7946.350098
01-01-16,7563.549805
01-02-16,6987.049805
01-03-16,7738.399902
01-04-16,7849.799805
01-05-16,8160.100098
01-06-16,8287.75
01-07-16,8638.5
01-08-16,8786.200195
01-09-16,8611.150391
01-10-16,8638
01-11-16,8224.5
01-12-16,8185.799805
01-01-17,8561.299805
01-02-17,8879.599609
01-03-17,9173.75
01-04-17,9304.049805
01-05-17,9621.25
01-06-17,9520.900391
01-07-17,10077.09961
01-08-17,9917.900391
01-09-17,9788.599609
01-10-17,10335.29981
01-11-17,10226.54981
01-12-17,10530.7002
01-01-18,11027.7002
01-02-18,10492.84961
01-03-18,10113.7002
01-04-18,10739.34961
01-05-18,10736.15039
01-06-18,10714.29981
01-07-18,11356.5
01-08-18,11680.5
01-09-18,10930.4502
01-10-18,10386.59961
01-11-18,10876.75
01-12-18,10862.54981
01-01-19,10830.9502
01-02-19,10792.5
01-03-19,11623.90039
01-04-19,11748.15039
01-05-19,11922.79981
01-06-19,11788.84961
01-07-19,11118
01-08-19,11023.25
01-09-19,11474.4502
01-10-19,11877.4502
01-11-19,12056.04981
01-12-19,12168.4502
01-01-20,12169.84961
01-02-20,11201.75
01-03-20,8597.75
01-04-20,9859.900391
01-05-20,9580.299805
01-06-20,10302.09961
01-07-20,11073.4502
01-08-20,11387.5
