Date,Adj Close
26-10-15,858.829346
02-11-15,838.435669
09-11-15,810.40155
16-11-15,832.103821
23-11-15,830.977905
30-11-15,815.666809
07-12-15,782.732788
14-12-15,783.737244
21-12-15,788.059204
28-12-15,784.833008
04-01-16,717.806885
11-01-16,674.461792
18-01-16,695.343079
25-01-16,670.656738
01-02-16,693.942383
08-02-16,641.435486
15-02-16,700.395691
22-02-16,676.135681
29-02-16,726.390625
07-03-16,721.793762
14-03-16,730.103638
21-03-16,756.433655
28-03-16,753.602905
04-04-16,725.811707
11-04-16,751.776611
18-04-16,770.161255
25-04-16,763.769165
02-05-16,767.330444
09-05-16,783.189331
16-05-16,764.073181
23-05-16,897.882629
30-05-16,889.176453
06-06-16,905.674622
13-06-16,901.138855
20-06-16,870.913208
27-06-16,939.123779
04-07-16,933.042053
11-07-16,965.422852
18-07-16,958.208801
25-07-16,948.985718
01-08-16,920.586487
08-08-16,908.231506
15-08-16,909.722595
22-08-16,884.967773
29-08-16,933.243225
05-09-16,941.084045
12-09-16,913.490417
19-09-16,928.248535
26-09-16,888.656616
03-10-16,903.414612
10-10-16,914.51355
17-10-16,936.833435
24-10-16,918.141052
31-10-16,880.378601
07-11-16,861.156982
14-11-16,849.777954
21-11-16,849.93335
28-11-16,844.445679
05-12-16,844.662415
12-12-16,843.670959
19-12-16,829.315613
26-12-16,836.539856
02-01-17,862.489868
09-01-17,892.129517
16-01-17,877.247864
23-01-17,892.842041
30-01-17,918.141052
06-02-17,931.317871
13-02-17,916.466797
20-02-17,921.80011
27-02-17,911.723267
06-03-17,924.900085
13-03-17,962.690491
20-03-17,961.853333
27-03-17,976.549133
03-04-17,1045.135376
10-04-17,1040.81958
17-04-17,1046.372437
24-04-17,1084.999634
01-05-17,1069.253052
08-05-17,1079.298218
15-05-17,1069.345825
22-05-17,1108.438354
29-05-17,1106.206055
05-06-17,1102.615967
12-06-17,1070.676147
19-06-17,1068.202026
26-06-17,1046.437378
03-07-17,1056.854736
10-07-17,1089.34314
17-07-17,1110.233521
24-07-17,1093.428223
31-07-17,1107.032471
07-08-17,1065.701782
14-08-17,1077.460449
21-08-17,1078.508789
28-08-17,1085.65625
04-09-17,1117.295776
11-09-17,1155.415894
18-09-17,1129.112915
25-09-17,1088.372314
02-10-17,1088.134277
09-10-17,1085.13208
16-10-17,1086.18042
23-10-17,1167.090088
30-10-17,1176.953735
06-11-17,1205.49585
13-11-17,1165.327148
20-11-17,1161.229126
27-11-17,1154.70105
04-12-17,1162.992065
11-12-17,1146.981812
18-12-17,1206.639526
25-12-17,1199.11084
01-01-18,1253.098267
08-01-18,1266.678467
15-01-18,1306.990234
22-01-18,1349.922974
29-01-18,1348.922119
05-02-18,1266.773682
12-02-18,1265.963623
19-02-18,1240.518555
26-02-18,1253.384033
05-03-18,1229.844971
12-03-18,1209.641479
19-03-18,1208.307373
26-03-18,1249.286133
02-04-18,1254.670776
09-04-18,1291.170532
16-04-18,1300.891113
23-04-18,1312.994141
30-04-18,1304.369629
07-05-18,1322.190674
14-05-18,1253.717651
21-05-18,1278.924438
28-05-18,1307.89563
04-06-18,1280.782837
11-06-18,1267.393188
18-06-18,1238.755493
25-06-18,1215.168701
02-07-18,1206.782593
09-07-18,1237.373657
16-07-18,1210.642212
23-07-18,1249.810303
30-07-18,1229.36853
06-08-18,1205.210083
13-08-18,1181.861572
20-08-18,1296.123657
27-08-18,1321.845337
03-09-18,1300.563232
10-09-18,1311.517944
17-09-18,1283.383301
24-09-18,1227.789551
01-10-18,1184.646606
08-10-18,1192.223267
15-10-18,1164.040283
22-10-18,1155.739746
29-10-18,1310.890625
05-11-18,1320.928223
12-11-18,1350.317627
19-11-18,1361.031006
26-11-18,1382.602417
03-12-18,1351.138062
10-12-18,1362.237549
17-12-18,1370.538086
24-12-18,1389.262207
31-12-18,1339.700806
07-01-19,1321.893433
14-01-19,1271.994263
21-01-19,1240.674561
28-01-19,1278.460815
04-02-19,1217.800293
11-02-19,1199.799805
18-02-19,1235.752319
25-02-19,1262.969971
04-03-19,1292.745483
11-03-19,1347.856567
18-03-19,1346.119141
25-03-19,1337.046631
01-04-19,1325.947266
08-04-19,1313.496582
15-04-19,1313.303589
22-04-19,1310.890625
29-04-19,1316.102539
06-05-19,1308.284668
13-05-19,1314.46167
20-05-19,1490.363525
27-05-19,1503.296753
03-06-19,1461.118896
10-06-19,1473.135254
17-06-19,1486.116821
24-06-19,1499.098145
01-07-19,1504.068848
08-07-19,1415.756104
15-07-19,1362.382324
22-07-19,1343.658081
29-07-19,1339.62854
05-08-19,1334.104736
12-08-19,1305.410645
19-08-19,1257.750122
26-08-19,1298.567017
02-09-19,1298.958252
09-09-19,1332.980469
16-09-19,1379.956665
23-09-19,1439.740112
30-09-19,1393.057251
07-10-19,1395.794678
14-10-19,1415.445557
21-10-19,1402.344971
28-10-19,1417.009766
04-11-19,1391.199707
11-11-19,1346.863281
18-11-19,1347.84082
25-11-19,1300.815674
02-12-19,1261.954102
09-12-19,1276.130127
16-12-19,1282.240479
23-12-19,1270.557373
30-12-19,1305.21521
06-01-20,1294.998657
13-01-20,1275.054565
20-01-20,1328.825439
27-01-20,1258.630005
03-02-20,1269.970825
10-02-20,1266.206909
17-02-20,1251.981934
24-02-20,1161.011475
02-03-20,1133.001709
09-03-20,1027.952881
16-03-20,845.376282
23-03-20,818.344116
30-03-20,767.944885
06-04-20,805.764648
13-04-20,924.825134
20-04-20,843.832336
27-04-20,889.781067
04-05-20,808.88739
11-05-20,856.918091
18-05-20,808.639587
25-05-20,924.180725
01-06-20,946.981689
08-06-20,918.381409
15-06-20,890.425476
22-06-20,953.871521
29-06-20,936.076904
06-07-20,924.081665
13-07-20,917.538757
20-07-20,896.571838
27-07-20,905.543518
03-08-20,907.724487
10-08-20,982.799988
17-08-20,994.150024
24-08-20,981.849976
31-08-20,955.200012
